location_id,city,state,country,geo_risk_score
5685,Salem,Kerala,India,0.146
5686,Panipat,Karnataka,India,0.232
5687,Sasaram,Nagaland,India,0.017
5688,Parbhani,Nagaland,India,0.435
5689,Kulti,Kerala,India,0.1
5690,Patna,Kerala,India,0.361
5691,Nagpur,Haryana,India,0.408
5692,Dhanbad,Assam,India,0.289
5693,Bathinda,Karnataka,India,0.57
5694,Ratlam,Uttar Pradesh,India,0.137
5695,Ongole,Andhra Pradesh,India,0.125
5696,Mira-Bhayandar,Tripura,India,0.11
5697,Bareilly,Madhya Pradesh,India,0.407
5698,Hazaribagh,Gujarat,India,0.374
5699,Lucknow,Telangana,India,0.213
5700,Jalandhar,Tamil Nadu,India,0.27
5701,Panvel,Andhra Pradesh,India,0.229
5702,Sonipat,Goa,India,0.203
5703,Panipat,Gujarat,India,0.055
5704,Tadipatri,Mizoram,India,0.156
5705,Ludhiana,Arunachal Pradesh,India,0.313
5706,Udaipur,Uttar Pradesh,India,0.231
5707,Chapra,Assam,India,0.625
5708,Purnia,Himachal Pradesh,India,0.564
5709,Karimnagar,Himachal Pradesh,India,0.455
5710,Siliguri,Gujarat,India,0.292
5711,Bangalore,Meghalaya,India,0.185
5712,Dhule,Odisha,India,0.08
5713,Aligarh,Chhattisgarh,India,0.856
5714,Tiruchirappalli,Bihar,India,0.472
5715,Gandhinagar,Goa,India,0.169
5716,Bathinda,Kerala,India,0.301
5717,Guwahati,Assam,India,0.38
5718,Chandigarh,Telangana,India,0.378
5719,Karawal Nagar,Karnataka,India,0.429
5720,Muzaffarnagar,Tripura,India,0.079
5721,Gandhidham,Karnataka,India,0.515
5722,Kollam,Chhattisgarh,India,0.133
5723,Raichur,Punjab,India,0.226
5724,Naihati,Telangana,India,0.31
5725,Bhilai,Sikkim,India,0.051
5726,Karimnagar,Tripura,India,0.33
5727,Yamunanagar,Madhya Pradesh,India,0.206
5728,Bhind,Haryana,India,0.318
5729,Bhavnagar,Goa,India,0.091
5730,Rajkot,Uttarakhand,India,0.118
5731,Panihati,Odisha,India,0.219
5732,Hyderabad,Rajasthan,India,0.143
5733,Etawah,Gujarat,India,0.306
5734,Tadepalligudem,Punjab,India,0.16
5735,Madurai,Andhra Pradesh,India,0.165
5736,Surendranagar Dudhrej,Madhya Pradesh,India,0.401
5737,Anantapur,Assam,India,0.172
5738,Pimpri-Chinchwad,Tripura,India,0.369
5739,Ramgarh,Uttar Pradesh,India,0.525
5740,Nandyal,Meghalaya,India,0.224
5741,Singrauli,Maharashtra,India,0.221
5742,Jodhpur,Arunachal Pradesh,India,0.135
5743,Motihari,Mizoram,India,0.426
5744,Serampore,Karnataka,India,0.254
5745,Akola,Karnataka,India,0.235
5746,Raichur,Nagaland,India,0.623
5747,Panvel,Himachal Pradesh,India,0.196
5748,Burhanpur,Manipur,India,0.326
5749,Kishanganj,Bihar,India,0.498
5750,Udaipur,West Bengal,India,0.361
5751,Bettiah,Bihar,India,0.353
5752,Pali,Telangana,India,0.162
5753,Tumkur,Maharashtra,India,0.463
5754,Alappuzha,Chhattisgarh,India,0.757
5755,Dharmavaram,Tripura,India,0.363
5756,South Dumdum,Tripura,India,0.201
5757,Karimnagar,Meghalaya,India,0.209
5758,Akola,Haryana,India,0.092
5759,Kumbakonam,Jharkhand,India,0.21
5760,Bharatpur,Maharashtra,India,0.255
5761,Jodhpur,Telangana,India,0.087
5762,Bihar Sharif,Madhya Pradesh,India,0.126
5763,Dehradun,Arunachal Pradesh,India,0.129
5764,Bellary,Madhya Pradesh,India,0.195
5765,Pondicherry,Mizoram,India,0.219
5766,Mau,Madhya Pradesh,India,0.026
5767,Madanapalle,Karnataka,India,0.077
5768,Saharanpur,West Bengal,India,0.115
5769,Jalandhar,Tamil Nadu,India,0.245
5770,Proddatur,Kerala,India,0.092
5771,Bhilai,West Bengal,India,0.214
5772,Mira-Bhayandar,Madhya Pradesh,India,0.09
5773,Vijayanagaram,Tamil Nadu,India,0.075
5774,Korba,Gujarat,India,0.392
5775,Anantapur,Himachal Pradesh,India,0.208
5776,Panihati,Uttarakhand,India,0.44
5777,Farrukhabad,Himachal Pradesh,India,0.263
5778,Munger,Nagaland,India,0.133
5779,Naihati,Meghalaya,India,0.449
5780,Mirzapur,Arunachal Pradesh,India,0.132
5781,Thrissur,Odisha,India,0.353
5782,Bhatpara,Meghalaya,India,0.355
5783,Aizawl,Gujarat,India,0.125
5784,Jhansi,Tripura,India,0.628
5785,Sangli-Miraj & Kupwad,Assam,India,0.254
5786,Ambattur,Haryana,India,0.095
5787,Giridih,Haryana,India,0.421
5788,Mirzapur,Arunachal Pradesh,India,0.384
5789,Tinsukia,Sikkim,India,0.362
5790,Delhi,West Bengal,India,0.433
5791,Bathinda,Gujarat,India,0.216
5792,Bahraich,Bihar,India,0.072
5793,Firozabad,Goa,India,0.219
5794,Surendranagar Dudhrej,Assam,India,0.272
5795,Pune,Arunachal Pradesh,India,0.226
5796,Panipat,Madhya Pradesh,India,0.087
5797,Thanjavur,Manipur,India,0.189
5798,Bhatpara,Madhya Pradesh,India,0.28
5799,Hajipur,Tripura,India,0.276
5800,Howrah,Assam,India,0.296
5801,Panchkula,Himachal Pradesh,India,0.073
5802,Cuttack,Odisha,India,0.585
5803,Etawah,Mizoram,India,0.058
5804,Surendranagar Dudhrej,Arunachal Pradesh,India,0.146
5805,Yamunanagar,Himachal Pradesh,India,0.109
5806,Dehradun,Goa,India,0.302
5807,Morbi,Andhra Pradesh,India,0.021
5808,Thrissur,Mizoram,India,0.254
5809,Kadapa,Odisha,India,0.508
5810,Vasai-Virar,Assam,India,0.5
5811,Bhilai,West Bengal,India,0.126
5812,Akola,Sikkim,India,0.424
5813,Udaipur,Arunachal Pradesh,India,0.271
5814,Dewas,Rajasthan,India,0.375
5815,Malegaon,Jharkhand,India,0.539
5816,Suryapet,West Bengal,India,0.17
5817,Noida,Gujarat,India,0.35
5818,Jalgaon,Maharashtra,India,0.204
5819,Tadipatri,Tripura,India,0.104
5820,Nagaon,Assam,India,0.462
5821,Madhyamgram,Nagaland,India,0.343
5822,Tenali,Uttarakhand,India,0.075
5823,Jhansi,Meghalaya,India,0.683
5824,Saharanpur,Maharashtra,India,0.2
5825,Jalgaon,Tamil Nadu,India,0.26
5826,Bihar Sharif,Goa,India,0.465
5827,Kochi,Haryana,India,0.399
5828,Bareilly,Gujarat,India,0.455
5829,Muzaffarnagar,Tamil Nadu,India,0.185
5830,Haridwar,Uttar Pradesh,India,0.496
5831,Kollam,Mizoram,India,0.072
5832,Moradabad,Himachal Pradesh,India,0.51
5833,Kozhikode,West Bengal,India,0.323
5834,Jamalpur,Tripura,India,0.208
5835,Tinsukia,Arunachal Pradesh,India,0.603
5836,Miryalaguda,Tamil Nadu,India,0.44
5837,Buxar,Mizoram,India,0.457
5838,Vijayawada,Sikkim,India,0.249
5839,Hyderabad,Maharashtra,India,0.292
5840,Patiala,Chhattisgarh,India,0.245
5841,Rajkot,Meghalaya,India,0.072
5842,Noida,Rajasthan,India,0.024
5843,Bhatpara,Meghalaya,India,0.25
5844,Solapur,Maharashtra,India,0.189
5845,Dibrugarh,Himachal Pradesh,India,0.139
5846,Saharanpur,Andhra Pradesh,India,0.083
5847,Alwar,Punjab,India,0.276
5848,Karnal,Jharkhand,India,0.211
5849,Madanapalle,Tripura,India,0.449
5850,Howrah,Tamil Nadu,India,0.069
5851,Aurangabad,West Bengal,India,0.588
5852,Visakhapatnam,Goa,India,0.276
5853,Tinsukia,Kerala,India,0.121
5854,Purnia,Gujarat,India,0.4
5855,Karnal,Andhra Pradesh,India,0.282
5856,Junagadh,Telangana,India,0.097
5857,Rampur,Uttar Pradesh,India,0.379
5858,Bhusawal,Andhra Pradesh,India,0.287
5859,Gudivada,Goa,India,0.389
5860,Erode,Maharashtra,India,0.601
5861,Kishanganj,Gujarat,India,0.062
5862,Khora ,Bihar,India,0.579
5863,Hubli–Dharwad,Telangana,India,0.297
5864,Kirari Suleman Nagar,Chhattisgarh,India,0.428
5865,Siliguri,Manipur,India,0.234
5866,Raiganj,Rajasthan,India,0.16
5867,Katni,Uttarakhand,India,0.08
5868,Chandigarh,Gujarat,India,0.434
5869,Ramgarh,Gujarat,India,0.359
5870,Muzaffarpur,Karnataka,India,0.444
5871,Adoni,Uttar Pradesh,India,0.402
5872,Khammam,Madhya Pradesh,India,0.196
5873,Hubli–Dharwad,Manipur,India,0.265
5874,Bhilwara,Tamil Nadu,India,0.322
5875,Ulhasnagar,Tamil Nadu,India,0.333
5876,Aligarh,Haryana,India,0.193
5877,Vasai-Virar,Nagaland,India,0.159
5878,Jehanabad,Manipur,India,0.127
5879,Sambalpur,Mizoram,India,0.429
5880,Panihati,Assam,India,0.409
5881,Kolhapur,Rajasthan,India,0.103
5882,Durgapur,Rajasthan,India,0.336
5883,Kolhapur,Kerala,India,0.256
5884,Sirsa,Gujarat,India,0.564
5885,Danapur,Tripura,India,0.086
5886,Kanpur,Assam,India,0.115
5887,Morbi,Uttarakhand,India,0.176
5888,Gorakhpur,Himachal Pradesh,India,0.428
5889,Muzaffarpur,Manipur,India,0.137
5890,Ujjain,Jharkhand,India,0.576
5891,Karimnagar,Goa,India,0.401
5892,Bokaro,Arunachal Pradesh,India,0.329
5893,Jhansi,Gujarat,India,0.288
5894,Pondicherry,Uttar Pradesh,India,0.173
5895,Raiganj,Goa,India,0.495
5896,Surat,Andhra Pradesh,India,0.074
5897,Unnao,Jharkhand,India,0.165
5898,Jhansi,Goa,India,0.459
5899,Vadodara,Telangana,India,0.134
5900,Delhi,Haryana,India,0.052
5901,Hubli–Dharwad,West Bengal,India,0.463
5902,North Dumdum,Gujarat,India,0.355
5903,North Dumdum,Odisha,India,0.221
5904,Thane,Assam,India,0.233
5905,Amravati,Meghalaya,India,0.437
5906,Loni,Punjab,India,0.139
5907,Sambhal,Meghalaya,India,0.081
5908,Thiruvananthapuram,Punjab,India,0.33
5909,Visakhapatnam,Mizoram,India,0.295
5910,Tirupati,Assam,India,0.287
5911,Nagaon,Andhra Pradesh,India,0.543
5912,Bokaro,Uttar Pradesh,India,0.542
5913,Burhanpur,Odisha,India,0.509
5914,Visakhapatnam,Andhra Pradesh,India,0.38
5915,Pali,Manipur,India,0.359
5916,Raurkela Industrial Township,Andhra Pradesh,India,0.108
5917,Jamalpur,Tamil Nadu,India,0.168
5918,Ludhiana,Sikkim,India,0.396
5919,Kozhikode,Manipur,India,0.302
5920,Ulhasnagar,Jharkhand,India,0.395
5921,Nagaon,Rajasthan,India,0.291
5922,Pudukkottai,Manipur,India,0.459
5923,Bhusawal,Tamil Nadu,India,0.269
5924,Parbhani,Chhattisgarh,India,0.135
5925,Aizawl,Chhattisgarh,India,0.138
5926,Loni,Odisha,India,0.362
5927,Indore,Meghalaya,India,0.099
5928,Gorakhpur,Assam,India,0.326
5929,Mirzapur,Assam,India,0.358
5930,Mathura,Kerala,India,0.362
5931,Udupi,Arunachal Pradesh,India,0.038
5932,Madhyamgram,Arunachal Pradesh,India,0.23
5933,Serampore,Chhattisgarh,India,0.143
5934,Kumbakonam,Sikkim,India,0.208
5935,Bhubaneswar,Gujarat,India,0.269
5936,Solapur,Meghalaya,India,0.095
5937,Khammam,Andhra Pradesh,India,0.411
5938,Phagwara,Jharkhand,India,0.267
5939,Ramagundam,Uttarakhand,India,0.402
5940,Kadapa,Assam,India,0.242
5941,Agra,Bihar,India,0.233
5942,Nanded,Uttar Pradesh,India,0.166
5943,Ozhukarai,Andhra Pradesh,India,0.15
5944,Phagwara,Uttar Pradesh,India,0.292
5945,Dhule,Tamil Nadu,India,0.329
5946,Srinagar,Arunachal Pradesh,India,0.445
5947,Ratlam,Uttar Pradesh,India,0.225
5948,Thoothukudi,Telangana,India,0.374
5949,Gopalpur,Gujarat,India,0.131
5950,New Delhi,Telangana,India,0.081
5951,Jamnagar,Nagaland,India,0.176
5952,Patna,Uttar Pradesh,India,0.285
5953,Baranagar,Manipur,India,0.526
5954,Bellary,Kerala,India,0.323
5955,Pali,Nagaland,India,0.308
5956,Raichur,Bihar,India,0.419
5957,Bathinda,Uttar Pradesh,India,0.659
5958,Noida,Madhya Pradesh,India,0.162
5959,Bhusawal,Himachal Pradesh,India,0.149
5960,Siwan,Kerala,India,0.136
5961,Chandrapur,Jharkhand,India,0.22
5962,Kottayam,Meghalaya,India,0.023
5963,Howrah,Uttarakhand,India,0.214
5964,Ambarnath,Nagaland,India,0.132
5965,Satara,Chhattisgarh,India,0.309
5966,Bhubaneswar,Goa,India,0.077
5967,Anantapuram,West Bengal,India,0.609
5968,Indore,Sikkim,India,0.326
5969,Nagaon,Tripura,India,0.076
5970,Motihari,Himachal Pradesh,India,0.546
5971,Mehsana,Nagaland,India,0.177
5972,Anand,Jharkhand,India,0.527
5973,Tenali,Punjab,India,0.301
5974,Gopalpur,Goa,India,0.274
5975,Bahraich,Haryana,India,0.13
5976,Secunderabad,Nagaland,India,0.292
5977,Ajmer,Arunachal Pradesh,India,0.155
5978,Raiganj,Meghalaya,India,0.133
5979,Medininagar,Uttar Pradesh,India,0.431
5980,Solapur,Jharkhand,India,0.472
5981,Dehradun,Uttar Pradesh,India,0.228
5982,Kolhapur,Mizoram,India,0.016
5983,Rajpur Sonarpur,Goa,India,0.175
5984,Guntakal,Chhattisgarh,India,0.194
5985,Srinagar,Telangana,India,0.18
5986,Giridih,Himachal Pradesh,India,0.062
5987,Dibrugarh,Kerala,India,0.424
5988,Gudivada,West Bengal,India,0.259
5989,Berhampur,Bihar,India,0.158
5990,Ratlam,Chhattisgarh,India,0.095
5991,Yamunanagar,Karnataka,India,0.102
5992,Jaipur,Rajasthan,India,0.145
5993,Jalgaon,Haryana,India,0.073
5994,Motihari,West Bengal,India,0.163
5995,Maheshtala,Andhra Pradesh,India,0.046
5996,Bally,Odisha,India,0.799
5997,Akola,Nagaland,India,0.159
5998,Hosur,Uttar Pradesh,India,0.274
5999,Mangalore,Meghalaya,India,0.245
6000,Buxar,Andhra Pradesh,India,0.446
6001,Bhiwandi,Nagaland,India,0.051
6002,Junagadh,Odisha,India,0.23
6003,Maheshtala,Tamil Nadu,India,0.136
6004,Hubli–Dharwad,Kerala,India,0.385
6005,Chandrapur,Odisha,India,0.292
6006,Sonipat,West Bengal,India,0.135
6007,Dharmavaram,Himachal Pradesh,India,0.46
6008,Khandwa,Gujarat,India,0.268
6009,Tumkur,Maharashtra,India,0.495
6010,Jalandhar,Madhya Pradesh,India,0.172
6011,Panihati,Himachal Pradesh,India,0.102
6012,Panvel,Mizoram,India,0.288
6013,Tiruvottiyur,Gujarat,India,0.377
6014,Davanagere,Uttar Pradesh,India,0.189
6015,Kurnool,Goa,India,0.055
6016,Cuttack,Goa,India,0.159
6017,Khammam,Arunachal Pradesh,India,0.199
6018,Ludhiana,Assam,India,0.074
6019,Allahabad,Kerala,India,0.062
6020,Anantapuram,Mizoram,India,0.295
6021,Bhilai,Haryana,India,0.37
6022,Ajmer,Nagaland,India,0.367
6023,Bareilly,Sikkim,India,0.03
6024,Tenali,Himachal Pradesh,India,0.342
6025,Siwan,Sikkim,India,0.016
6026,Udaipur,Haryana,India,0.504
6027,Shahjahanpur,Telangana,India,0.12
6028,Miryalaguda,Manipur,India,0.401
6029,Katihar,Sikkim,India,0.436
6030,Rewa,Madhya Pradesh,India,0.463
6031,Jalgaon,Jharkhand,India,0.266
6032,Karimnagar,Assam,India,0.342
6033,Rajpur Sonarpur,Uttarakhand,India,0.287
6034,Korba,Gujarat,India,0.304
6035,Pali,Meghalaya,India,0.616
6036,Madanapalle,Bihar,India,0.197
6037,Pallavaram,Telangana,India,0.184
6038,Ambarnath,Chhattisgarh,India,0.187
6039,Katihar,Meghalaya,India,0.113
6040,Motihari,Chhattisgarh,India,0.246
6041,Nizamabad,Manipur,India,0.626
6042,Anantapur,Assam,India,0.244
6043,Agra,Sikkim,India,0.39
6044,Buxar,Chhattisgarh,India,0.405
6045,Karaikudi,Kerala,India,0.435
6046,Pune,Tamil Nadu,India,0.466
6047,Kakinada,Himachal Pradesh,India,0.161
6048,Howrah,Assam,India,0.042
6049,Ujjain,Nagaland,India,0.077
6050,Parbhani,Assam,India,0.038
6051,Ramagundam,Rajasthan,India,0.523
6052,Moradabad,Maharashtra,India,0.112
6053,Patiala,Himachal Pradesh,India,0.544
6054,Kalyan-Dombivli,Assam,India,0.157
6055,Kharagpur,Madhya Pradesh,India,0.199
6056,Madhyamgram,Punjab,India,0.02
6057,Karnal,Karnataka,India,0.245
6058,Phagwara,Tamil Nadu,India,0.039
6059,Aizawl,Gujarat,India,0.326
6060,Madhyamgram,Rajasthan,India,0.347
6061,Ajmer,Meghalaya,India,0.394
6062,Hyderabad,Maharashtra,India,0.313
6063,Rohtak,Sikkim,India,0.245
6064,Sambhal,Haryana,India,0.18
6065,Latur,Tripura,India,0.488
6066,Nagpur,Andhra Pradesh,India,0.256
6067,Ranchi,Punjab,India,0.606
6068,Chandrapur,Maharashtra,India,0.115
6069,Panihati,Karnataka,India,0.023
6070,Deoghar,Andhra Pradesh,India,0.143
6071,Panchkula,Punjab,India,0.286
6072,Bhusawal,Manipur,India,0.155
6073,Mau,Uttar Pradesh,India,0.405
6074,Hospet,Mizoram,India,0.386
6075,Bilaspur,Rajasthan,India,0.427
6076,Jalandhar,West Bengal,India,0.209
6077,Bhiwandi,Meghalaya,India,0.447
6078,Amaravati,Jharkhand,India,0.302
6079,Arrah,Chhattisgarh,India,0.567
6080,Chittoor,Punjab,India,0.164
6081,Satna,Sikkim,India,0.132
6082,Eluru,Manipur,India,0.084
6083,Unnao,Gujarat,India,0.337
6084,Mumbai,Odisha,India,0.123
6085,Thoothukudi,Mizoram,India,0.366
6086,Ludhiana,Bihar,India,0.284
6087,Muzaffarpur,Tamil Nadu,India,0.308
6088,Nanded,Kerala,India,0.391
6089,Mira-Bhayandar,Rajasthan,India,0.1
6090,Chandrapur,Maharashtra,India,0.415
6091,Giridih,Andhra Pradesh,India,0.062
6092,Dharmavaram,Bihar,India,0.157
6093,Surat,Assam,India,0.251
6094,Kolhapur,Uttar Pradesh,India,0.166
6095,Jabalpur,Bihar,India,0.462
6096,Karawal Nagar,Goa,India,0.227
6097,Erode,Punjab,India,0.574
6098,Ulhasnagar,Manipur,India,0.464
6099,Belgaum,Goa,India,0.482
6100,Srikakulam,Andhra Pradesh,India,0.111
6101,Bhagalpur,Meghalaya,India,0.403
6102,Howrah,Karnataka,India,0.342
6103,Thanjavur,Chhattisgarh,India,0.255
6104,Ajmer,Manipur,India,0.314
6105,Durg,Odisha,India,0.513
6106,Bhind,Himachal Pradesh,India,0.276
6107,Siliguri,Tamil Nadu,India,0.35
6108,Raebareli,Kerala,India,0.258
6109,Tirupati,Chhattisgarh,India,0.075
6110,Nanded,Kerala,India,0.4
6111,Meerut,Punjab,India,0.497
6112,Vijayanagaram,Maharashtra,India,0.16
6113,Udupi,Arunachal Pradesh,India,0.293
6114,Pondicherry,Uttar Pradesh,India,0.147
6115,Pali,Uttar Pradesh,India,0.404
6116,Anantapuram,Odisha,India,0.262
6117,Phagwara,Chhattisgarh,India,0.199
6118,Kumbakonam,Meghalaya,India,0.156
6119,Satara,Punjab,India,0.42
6120,Gwalior,Nagaland,India,0.485
6121,Ulhasnagar,West Bengal,India,0.133
6122,Karawal Nagar,Mizoram,India,0.264
6123,Allahabad,Madhya Pradesh,India,0.094
6124,Farrukhabad,Uttar Pradesh,India,0.051
6125,Karimnagar,Bihar,India,0.385
6126,Sultan Pur Majra,Arunachal Pradesh,India,0.785
6127,Alappuzha,Tamil Nadu,India,0.125
6128,Dhule,Haryana,India,0.504
6129,Latur,Andhra Pradesh,India,0.147
6130,Jammu,Assam,India,0.279
6131,Delhi,West Bengal,India,0.175
6132,Thane,Nagaland,India,0.39
6133,Bijapur,Meghalaya,India,0.218
6134,Purnia,Tamil Nadu,India,0.407
6135,Katni,Gujarat,India,0.124
6136,Khammam,Chhattisgarh,India,0.058
6137,Gudivada,Rajasthan,India,0.167
6138,Dindigul,Manipur,India,0.192
6139,Bongaigaon,Manipur,India,0.43
6140,Udupi,Mizoram,India,0.304
6141,Dibrugarh,Meghalaya,India,0.379
6142,Noida,Telangana,India,0.136
6143,North Dumdum,Haryana,India,0.331
6144,Nanded,Maharashtra,India,0.097
6145,Hindupur,Jharkhand,India,0.364
6146,Rajahmundry,Rajasthan,India,0.273
6147,Eluru,Kerala,India,0.276
6148,Jammu,Arunachal Pradesh,India,0.353
6149,Malegaon,Andhra Pradesh,India,0.178
6150,Indore,Andhra Pradesh,India,0.341
6151,Khandwa,Telangana,India,0.201
6152,Motihari,Kerala,India,0.549
6153,Gulbarga,Chhattisgarh,India,0.152
6154,Bhilwara,Nagaland,India,0.074
6155,Belgaum,Arunachal Pradesh,India,0.422
6156,Kalyan-Dombivli,Haryana,India,0.506
6157,Anantapur,Nagaland,India,0.037
6158,Delhi,Manipur,India,0.262
6159,Suryapet,Uttar Pradesh,India,0.113
6160,Singrauli,Karnataka,India,0.371
6161,Mango,Himachal Pradesh,India,0.06
6162,Vasai-Virar,Sikkim,India,0.161
6163,Bellary,Haryana,India,0.301
6164,Ramagundam,Manipur,India,0.171
6165,Ghaziabad,Jharkhand,India,0.654
6166,Buxar,Nagaland,India,0.192
6167,Pimpri-Chinchwad,West Bengal,India,0.449
6168,Jhansi,Manipur,India,0.421
6169,Dhanbad,West Bengal,India,0.124
6170,Bangalore,Kerala,India,0.171
6171,Allahabad,Karnataka,India,0.157
6172,Jalgaon,Bihar,India,0.155
6173,Belgaum,Assam,India,0.201
6174,Secunderabad,Tripura,India,0.305
6175,Barasat,Punjab,India,0.209
6176,Rajkot,Rajasthan,India,0.337
6177,Sirsa,Rajasthan,India,0.175
6178,Jorhat,Bihar,India,0.498
6179,Raurkela Industrial Township,Odisha,India,0.157
6180,Berhampore,Maharashtra,India,0.499
6181,Gopalpur,Mizoram,India,0.144
6182,Anantapuram,Meghalaya,India,0.276
6183,Warangal,Gujarat,India,0.266
6184,Vasai-Virar,Andhra Pradesh,India,0.409
6185,Ozhukarai,Kerala,India,0.1
6186,Cuttack,Odisha,India,0.012
6187,Chandigarh,Karnataka,India,0.51
6188,Gandhidham,Tripura,India,0.218
6189,Davanagere,Manipur,India,0.292
6190,Tiruppur,Haryana,India,0.131
6191,Vadodara,Gujarat,India,0.893
6192,Amritsar,Punjab,India,0.239
6193,Kishanganj,Nagaland,India,0.261
6194,Mango,Maharashtra,India,0.116
6195,Nadiad,Bihar,India,0.481
6196,Sambalpur,Gujarat,India,0.088
6197,Delhi,Haryana,India,0.366
6198,Gangtok,Arunachal Pradesh,India,0.37
6199,Orai,Madhya Pradesh,India,0.417
6200,Eluru,Gujarat,India,0.065
6201,Tiruchirappalli,Telangana,India,0.103
6202,Panchkula,Manipur,India,0.56
6203,Nellore,Maharashtra,India,0.156
6204,Kota,Karnataka,India,0.436
6205,Malda,Himachal Pradesh,India,0.178
6206,Dehradun,Haryana,India,0.249
6207,New Delhi,Odisha,India,0.59
6208,Nadiad,Odisha,India,0.219
6209,Etawah,Meghalaya,India,0.512
6210,Tinsukia,Arunachal Pradesh,India,0.226
6211,Panvel,Punjab,India,0.51
6212,Jamalpur,Punjab,India,0.184
6213,Berhampore,Tamil Nadu,India,0.062
6214,Bhiwandi,Himachal Pradesh,India,0.431
6215,Amroha,Telangana,India,0.413
6216,Dehri,Manipur,India,0.113
6217,Madurai,Bihar,India,0.356
6218,Ghaziabad,Chhattisgarh,India,0.14
6219,Agartala,Gujarat,India,0.357
6220,Rajpur Sonarpur,Tamil Nadu,India,0.466
6221,Tadepalligudem,Andhra Pradesh,India,0.361
6222,Amaravati,Bihar,India,0.208
6223,Ahmedabad,Kerala,India,0.477
6224,Jamnagar,Karnataka,India,0.176
6225,Khandwa,Karnataka,India,0.361
6226,Bhavnagar,Madhya Pradesh,India,0.129
6227,Dharmavaram,Arunachal Pradesh,India,0.361
6228,Sultan Pur Majra,Andhra Pradesh,India,0.401
6229,Mangalore,Rajasthan,India,0.629
6230,Danapur,Arunachal Pradesh,India,0.346
6231,Ghaziabad,Mizoram,India,0.585
6232,Kumbakonam,Tamil Nadu,India,0.291
6233,Pune,Uttar Pradesh,India,0.402
6234,Nashik,Uttarakhand,India,0.172
6235,Coimbatore,Uttar Pradesh,India,0.203
6236,Howrah,Maharashtra,India,0.177
6237,Rajkot,Mizoram,India,0.152
6238,Alappuzha,Meghalaya,India,0.051
6239,Tiruvottiyur,Kerala,India,0.065
6240,Bulandshahr,Punjab,India,0.361
6241,Kirari Suleman Nagar,Jharkhand,India,0.402
6242,Shahjahanpur,Madhya Pradesh,India,0.363
6243,Mira-Bhayandar,Bihar,India,0.294
6244,Mau,Jharkhand,India,0.599
6245,Warangal,Meghalaya,India,0.418
6246,Bathinda,Maharashtra,India,0.466
6247,Rampur,Himachal Pradesh,India,0.269
6248,Gorakhpur,Tamil Nadu,India,0.11
6249,Kochi,Nagaland,India,0.222
6250,Giridih,Gujarat,India,0.169
6251,Panvel,Maharashtra,India,0.423
6252,Phagwara,Himachal Pradesh,India,0.489
6253,Secunderabad,West Bengal,India,0.225
6254,Parbhani,Uttarakhand,India,0.236
6255,Narasaraopet,Kerala,India,0.32
6256,Gaya,Rajasthan,India,0.314
6257,Bokaro,Rajasthan,India,0.145
6258,Uluberia,Meghalaya,India,0.217
6259,Hosur,Bihar,India,0.222
6260,Ludhiana,Odisha,India,0.173
6261,Davanagere,Uttar Pradesh,India,0.262
6262,Nizamabad,Gujarat,India,0.191
6263,Guntur,Sikkim,India,0.206
6264,Saharanpur,Uttar Pradesh,India,0.437
6265,Kochi,Andhra Pradesh,India,0.427
6266,Suryapet,Punjab,India,0.553
6267,Nandyal,West Bengal,India,0.293
6268,Giridih,Uttarakhand,India,0.383
6269,Madanapalle,Mizoram,India,0.326
6270,Thanjavur,Haryana,India,0.305
6271,Firozabad,Madhya Pradesh,India,0.479
6272,Bahraich,Chhattisgarh,India,0.304
6273,Alwar,Mizoram,India,0.346
6274,Pudukkottai,Maharashtra,India,0.349
6275,Sagar,Jharkhand,India,0.126
6276,Kolhapur,Arunachal Pradesh,India,0.454
6277,Ulhasnagar,Tamil Nadu,India,0.364
6278,Berhampur,Uttar Pradesh,India,0.681
6279,Katni,Himachal Pradesh,India,0.634
6280,Kirari Suleman Nagar,Madhya Pradesh,India,0.107
6281,Jaunpur,Maharashtra,India,0.187
6282,Sasaram,Himachal Pradesh,India,0.607
6283,Madanapalle,Uttarakhand,India,0.132
6284,Dharmavaram,Jharkhand,India,0.172
6285,Bhatpara,Uttar Pradesh,India,0.259
6286,Malda,Manipur,India,0.521
6287,Kottayam,Jharkhand,India,0.472
6288,Maheshtala,Gujarat,India,0.248
6289,Nandyal,Mizoram,India,0.078
6290,Nangloi Jat,Uttar Pradesh,India,0.651
6291,Raurkela Industrial Township,Tripura,India,0.24
6292,Sasaram,Gujarat,India,0.021
6293,Dehradun,Meghalaya,India,0.167
6294,Kolkata,Tamil Nadu,India,0.415
6295,Loni,Assam,India,0.553
6296,Firozabad,Tripura,India,0.152
6297,Rohtak,Himachal Pradesh,India,0.231
6298,Phagwara,Assam,India,0.288
6299,Sasaram,Uttarakhand,India,0.165
6300,Vellore,Bihar,India,0.317
6301,Ozhukarai,Punjab,India,0.429
6302,Jamnagar,Jharkhand,India,0.388
6303,Vijayanagaram,Madhya Pradesh,India,0.283
6304,Jamshedpur,Tripura,India,0.454
6305,Rampur,Tamil Nadu,India,0.211
6306,Korba,Manipur,India,0.009
6307,Tadipatri,Rajasthan,India,0.067
6308,Berhampore,Kerala,India,0.163
6309,Junagadh,Goa,India,0.295
6310,Junagadh,Arunachal Pradesh,India,0.575
