device_id,device_type,os,device_risk_score
214646,mobile,Android,0.069
214647,mobile,Android,0.392
214648,mobile,Android,0.401
214649,web,Android,0.091
214650,mobile,iOS,0.219
214651,mobile,Windows,0.065
214652,web,iOS,0.313
214653,mobile,iOS,0.243
214654,mobile,iOS,0.622
214655,mobile,Android,0.07
214656,mobile,iOS,0.125
214657,mobile,Android,0.209
214658,mobile,iOS,0.267
214659,mobile,Android,0.667
214660,mobile,Android,0.513
214661,mobile,Android,0.225
214662,mobile,Android,0.212
214663,mobile,Android,0.23
214664,mobile,Android,0.037
214665,mobile,Android,0.44
214666,mobile,Android,0.467
214667,mobile,iOS,0.313
214668,mobile,iOS,0.246
214669,mobile,Android,0.126
214670,mobile,Windows,0.325
214671,mobile,Android,0.121
214672,mobile,iOS,0.198
214673,mobile,Android,0.113
214674,mobile,iOS,0.187
214675,mobile,Android,0.373
214676,mobile,iOS,0.205
214677,mobile,Android,0.262
214678,mobile,Android,0.484
214679,mobile,Android,0.318
214680,mobile,Android,0.448
214681,mobile,Android,0.154
214682,mobile,Android,0.298
214683,mobile,Android,0.263
214684,web,iOS,0.069
214685,mobile,iOS,0.273
214686,mobile,Android,0.298
214687,mobile,Android,0.148
214688,mobile,Windows,0.224
214689,mobile,Android,0.092
214690,mobile,iOS,0.041
214691,mobile,Android,0.058
214692,mobile,Android,0.244
214693,web,Android,0.2
214694,mobile,Android,0.086
214695,mobile,Android,0.437
214696,mobile,Android,0.203
214697,mobile,Android,0.314
214698,mobile,Android,0.087
214699,mobile,Android,0.389
214700,mobile,Android,0.122
214701,mobile,iOS,0.067
214702,mobile,Android,0.221
214703,mobile,Windows,0.147
214704,mobile,Android,0.583
214705,mobile,Windows,0.679
214706,mobile,Android,0.433
214707,web,Android,0.064
214708,mobile,Android,0.264
214709,mobile,Android,0.553
214710,mobile,Windows,0.262
214711,mobile,iOS,0.374
214712,mobile,Android,0.333
214713,web,iOS,0.141
214714,mobile,iOS,0.139
214715,mobile,Android,0.042
214716,mobile,Windows,0.285
214717,mobile,iOS,0.425
214718,mobile,Android,0.355
214719,mobile,Android,0.529
214720,mobile,Android,0.339
214721,mobile,Android,0.208
214722,mobile,Android,0.191
214723,mobile,Android,0.336
214724,mobile,iOS,0.218
214725,mobile,Android,0.232
214726,mobile,Android,0.216
214727,mobile,Android,0.31
214728,mobile,Android,0.312
214729,mobile,Android,0.295
214730,mobile,Android,0.157
214731,mobile,iOS,0.558
214732,mobile,Android,0.344
214733,mobile,Android,0.406
214734,mobile,Windows,0.185
214735,mobile,Android,0.248
214736,mobile,Android,0.322
214737,mobile,iOS,0.273
214738,mobile,Android,0.136
214739,web,Android,0.161
214740,mobile,Android,0.253
214741,mobile,Android,0.163
214742,mobile,Android,0.403
214743,mobile,Android,0.33
214744,mobile,Android,0.4
214745,mobile,Android,0.489
214746,mobile,Android,0.358
214747,mobile,Android,0.185
214748,mobile,Android,0.362
214749,mobile,Android,0.173
214750,mobile,iOS,0.371
214751,mobile,Windows,0.101
214752,mobile,Android,0.049
214753,mobile,Android,0.267
214754,mobile,Android,0.417
214755,mobile,iOS,0.05
214756,mobile,Android,0.094
214757,mobile,iOS,0.377
214758,mobile,Android,0.519
214759,mobile,Android,0.096
214760,mobile,iOS,0.152
214761,mobile,Android,0.407
214762,mobile,Android,0.442
214763,mobile,iOS,0.338
214764,mobile,iOS,0.271
214765,mobile,Android,0.471
214766,mobile,Android,0.241
214767,mobile,Android,0.067
214768,mobile,Android,0.225
214769,mobile,Android,0.09
214770,mobile,iOS,0.61
214771,web,Android,0.214
214772,mobile,Android,0.144
214773,mobile,Android,0.129
214774,mobile,Android,0.341
214775,mobile,Android,0.323
214776,mobile,iOS,0.034
214777,mobile,Android,0.182
214778,mobile,Android,0.262
214779,mobile,Android,0.457
214780,mobile,iOS,0.184
214781,mobile,Windows,0.293
214782,mobile,Android,0.458
214783,mobile,Android,0.025
214784,mobile,Android,0.1
214785,mobile,Android,0.381
214786,mobile,Android,0.435
214787,mobile,Android,0.475
214788,mobile,Android,0.62
214789,web,Android,0.23
214790,mobile,Android,0.153
214791,mobile,Android,0.487
214792,mobile,Android,0.254
214793,mobile,Android,0.323
214794,mobile,Windows,0.416
214795,mobile,Android,0.403
214796,mobile,Android,0.063
214797,mobile,Android,0.331
214798,mobile,Android,0.066
214799,mobile,Android,0.231
214800,mobile,Windows,0.481
214801,mobile,Android,0.339
214802,mobile,iOS,0.414
214803,mobile,iOS,0.3
214804,web,Android,0.138
214805,mobile,iOS,0.37
214806,mobile,Android,0.633
214807,mobile,iOS,0.121
214808,mobile,Android,0.163
214809,mobile,Android,0.282
214810,mobile,iOS,0.391
214811,mobile,Android,0.344
214812,mobile,Android,0.241
214813,mobile,Android,0.21
214814,mobile,iOS,0.383
214815,mobile,Android,0.229
214816,mobile,Android,0.559
214817,web,iOS,0.026
214818,web,Android,0.569
214819,mobile,Android,0.285
214820,mobile,iOS,0.628
214821,mobile,Android,0.101
214822,mobile,iOS,0.459
214823,mobile,Android,0.19
214824,mobile,Android,0.269
214825,mobile,Android,0.386
214826,mobile,Android,0.251
214827,mobile,Android,0.331
214828,mobile,Android,0.694
214829,mobile,Android,0.235
214830,mobile,Windows,0.199
214831,mobile,Windows,0.197
214832,mobile,Android,0.197
214833,mobile,iOS,0.148
214834,mobile,Android,0.399
214835,mobile,Windows,0.207
214836,mobile,Android,0.338
214837,mobile,iOS,0.358
214838,mobile,Android,0.426
214839,mobile,Android,0.429
214840,mobile,Windows,0.386
214841,web,Android,0.161
214842,mobile,Android,0.213
214843,mobile,Android,0.165
214844,mobile,Android,0.461
214845,mobile,Android,0.33
214846,mobile,iOS,0.269
214847,mobile,iOS,0.184
214848,mobile,Android,0.14
214849,mobile,iOS,0.252
214850,mobile,Android,0.297
214851,mobile,Android,0.198
214852,mobile,iOS,0.394
214853,mobile,Android,0.383
214854,mobile,iOS,0.602
214855,mobile,Android,0.246
214856,mobile,Android,0.27
214857,mobile,Android,0.442
214858,web,Android,0.139
214859,mobile,Windows,0.273
214860,web,Android,0.084
214861,mobile,Android,0.21
214862,mobile,Android,0.255
214863,mobile,iOS,0.48
214864,mobile,iOS,0.06
214865,mobile,Android,0.407
214866,mobile,Android,0.058
214867,web,Android,0.339
214868,mobile,iOS,0.442
214869,mobile,iOS,0.216
214870,web,Android,0.514
214871,mobile,Windows,0.087
214872,mobile,Android,0.143
214873,mobile,Android,0.111
214874,mobile,iOS,0.605
214875,mobile,iOS,0.3
214876,mobile,Android,0.416
214877,mobile,Android,0.128
214878,mobile,Android,0.192
214879,mobile,Android,0.598
214880,mobile,iOS,0.046
214881,mobile,Android,0.049
214882,mobile,Android,0.541
214883,mobile,Android,0.655
214884,web,Android,0.216
214885,web,Android,0.193
214886,mobile,Android,0.075
214887,web,Android,0.116
214888,mobile,Android,0.399
214889,mobile,Android,0.392
214890,mobile,Android,0.478
214891,web,Android,0.251
214892,mobile,Android,0.374
214893,mobile,Android,0.357
214894,mobile,Android,0.415
214895,mobile,Android,0.325
214896,mobile,Android,0.133
214897,mobile,Android,0.05
214898,mobile,iOS,0.219
214899,mobile,Android,0.152
214900,mobile,Android,0.305
214901,web,iOS,0.26
214902,mobile,Android,0.166
214903,mobile,Android,0.302
214904,mobile,Android,0.528
214905,mobile,Android,0.005
214906,mobile,Android,0.399
214907,mobile,Android,0.235
214908,mobile,Android,0.839
214909,mobile,Android,0.38
214910,mobile,iOS,0.33
214911,mobile,Android,0.469
214912,web,Android,0.428
214913,mobile,Android,0.299
214914,mobile,Android,0.134
214915,mobile,Android,0.185
214916,mobile,iOS,0.562
214917,mobile,iOS,0.377
214918,mobile,Android,0.248
214919,mobile,Android,0.069
214920,mobile,iOS,0.39
214921,mobile,Android,0.209
214922,mobile,Android,0.293
214923,mobile,Android,0.034
214924,mobile,Android,0.374
214925,mobile,iOS,0.043
214926,mobile,Android,0.349
214927,mobile,Android,0.178
214928,mobile,Android,0.039
214929,mobile,Android,0.306
214930,mobile,Android,0.232
214931,web,Android,0.134
214932,mobile,Windows,0.502
214933,mobile,Android,0.673
214934,mobile,Android,0.084
214935,mobile,Android,0.398
214936,mobile,Android,0.242
214937,mobile,Android,0.264
214938,mobile,Android,0.684
214939,mobile,iOS,0.207
214940,mobile,iOS,0.473
214941,mobile,Android,0.129
214942,mobile,Android,0.411
214943,mobile,Android,0.21
214944,mobile,Android,0.169
214945,mobile,Android,0.131
214946,web,Android,0.285
214947,mobile,Android,0.334
214948,mobile,iOS,0.424
214949,mobile,Android,0.511
214950,mobile,Android,0.1
214951,mobile,Android,0.386
214952,mobile,iOS,0.55
214953,mobile,Android,0.185
214954,mobile,iOS,0.325
214955,mobile,Android,0.667
214956,mobile,Android,0.33
214957,mobile,iOS,0.617
214958,mobile,Android,0.219
214959,mobile,Android,0.352
214960,mobile,Android,0.124
214961,mobile,Android,0.142
214962,mobile,Android,0.356
214963,mobile,Android,0.339
214964,mobile,Android,0.28
214965,web,Android,0.278
214966,mobile,Android,0.132
214967,mobile,iOS,0.023
214968,mobile,Android,0.564
214969,mobile,Android,0.238
214970,mobile,iOS,0.262
214971,mobile,Android,0.204
214972,mobile,Android,0.419
214973,web,iOS,0.241
214974,mobile,Android,0.09
214975,mobile,iOS,0.054
214976,mobile,Android,0.06
214977,web,Android,0.158
214978,mobile,iOS,0.445
214979,mobile,Android,0.164
214980,mobile,iOS,0.411
214981,web,Android,0.712
214982,mobile,Android,0.487
214983,mobile,Android,0.146
214984,mobile,Android,0.121
214985,mobile,iOS,0.214
214986,mobile,Android,0.088
214987,mobile,Android,0.418
214988,mobile,Android,0.466
214989,mobile,Android,0.308
214990,mobile,iOS,0.002
214991,mobile,Android,0.501
214992,mobile,Android,0.254
214993,mobile,Android,0.278
214994,web,Windows,0.404
214995,mobile,Android,0.389
214996,mobile,Android,0.197
214997,web,Android,0.125
214998,mobile,Android,0.496
214999,mobile,Android,0.393
215000,mobile,Windows,0.129
215001,mobile,iOS,0.112
215002,mobile,Android,0.218
215003,mobile,Windows,0.134
215004,mobile,Windows,0.284
215005,mobile,iOS,0.343
215006,web,Android,0.035
215007,mobile,Android,0.068
215008,mobile,Android,0.071
215009,mobile,Android,0.1
215010,mobile,Android,0.281
215011,mobile,Android,0.143
215012,mobile,Android,0.256
215013,mobile,Android,0.231
215014,mobile,Android,0.115
215015,mobile,Android,0.23
215016,mobile,Android,0.137
215017,mobile,Android,0.309
215018,mobile,Android,0.193
215019,mobile,Android,0.128
215020,mobile,Android,0.245
215021,web,Android,0.223
215022,mobile,Android,0.053
215023,mobile,Android,0.542
215024,mobile,Android,0.362
215025,mobile,Android,0.383
215026,mobile,Android,0.242
215027,mobile,Android,0.713
215028,mobile,Android,0.113
215029,mobile,Android,0.149
215030,mobile,Android,0.461
215031,web,Android,0.109
215032,mobile,Android,0.364
215033,mobile,Android,0.28
215034,mobile,Android,0.115
215035,mobile,Android,0.247
215036,mobile,Android,0.273
215037,mobile,Android,0.21
215038,mobile,Android,0.08
215039,mobile,Android,0.385
215040,web,Android,0.423
215041,mobile,Android,0.132
215042,mobile,Android,0.092
215043,mobile,iOS,0.536
215044,mobile,Android,0.068
215045,mobile,Android,0.229
215046,mobile,Android,0.18
215047,mobile,iOS,0.105
215048,web,Android,0.579
215049,mobile,iOS,0.465
215050,mobile,Android,0.094
215051,mobile,iOS,0.257
215052,web,Android,0.176
215053,mobile,Android,0.372
215054,mobile,Android,0.112
215055,mobile,Android,0.504
215056,mobile,Android,0.15
215057,mobile,Android,0.3
215058,web,Android,0.021
215059,mobile,Windows,0.305
215060,mobile,Android,0.441
215061,mobile,Android,0.095
215062,mobile,iOS,0.108
215063,mobile,Android,0.387
215064,mobile,iOS,0.315
215065,mobile,Android,0.499
215066,mobile,iOS,0.077
215067,mobile,Android,0.398
215068,mobile,Android,0.457
215069,mobile,Android,0.143
215070,mobile,Android,0.469
215071,mobile,Android,0.703
215072,web,Android,0.533
215073,mobile,Android,0.01
215074,web,Android,0.337
215075,mobile,Android,0.4
215076,web,Android,0.704
215077,mobile,Android,0.109
215078,mobile,iOS,0.224
215079,mobile,Android,0.51
215080,mobile,Android,0.05
215081,mobile,Android,0.307
215082,mobile,iOS,0.296
215083,mobile,Android,0.165
215084,mobile,Android,0.036
215085,mobile,Android,0.108
215086,mobile,Android,0.223
215087,mobile,Android,0.128
215088,mobile,Android,0.353
215089,mobile,iOS,0.252
215090,web,Android,0.565
215091,mobile,iOS,0.079
215092,mobile,Android,0.129
215093,mobile,Android,0.343
215094,mobile,Android,0.338
215095,mobile,Android,0.296
215096,mobile,Android,0.066
215097,mobile,Android,0.398
215098,mobile,Android,0.623
215099,web,Android,0.164
215100,mobile,Windows,0.195
215101,mobile,iOS,0.088
215102,web,iOS,0.115
215103,mobile,Android,0.065
215104,mobile,iOS,0.282
215105,mobile,Android,0.242
215106,mobile,Android,0.41
215107,mobile,Android,0.276
215108,mobile,Android,0.654
215109,mobile,iOS,0.197
215110,mobile,Android,0.669
215111,web,iOS,0.228
215112,mobile,Android,0.433
215113,mobile,Android,0.348
215114,mobile,Android,0.251
215115,mobile,Android,0.225
215116,mobile,Android,0.186
215117,mobile,Android,0.405
215118,web,Android,0.323
215119,mobile,Android,0.737
215120,mobile,Android,0.271
215121,mobile,iOS,0.207
215122,mobile,Android,0.269
215123,mobile,Android,0.215
215124,mobile,Android,0.249
215125,mobile,Windows,0.498
215126,mobile,Android,0.349
215127,mobile,Android,0.06
215128,mobile,Android,0.358
215129,mobile,Android,0.041
215130,mobile,iOS,0.177
215131,web,Android,0.1
215132,mobile,Android,0.205
215133,mobile,iOS,0.282
215134,mobile,Android,0.095
215135,mobile,iOS,0.185
215136,mobile,iOS,0.103
215137,mobile,Android,0.265
215138,mobile,Android,0.374
215139,mobile,Android,0.044
215140,mobile,iOS,0.365
215141,mobile,Android,0.469
215142,mobile,Android,0.102
215143,mobile,Android,0.163
215144,mobile,Android,0.398
215145,mobile,Android,0.182
215146,mobile,Android,0.574
215147,mobile,Android,0.119
215148,mobile,Android,0.279
215149,mobile,Android,0.246
215150,mobile,Android,0.116
215151,mobile,iOS,0.396
215152,mobile,iOS,0.626
215153,mobile,Android,0.087
215154,mobile,Android,0.593
215155,mobile,Android,0.035
215156,mobile,Android,0.434
215157,web,Android,0.368
215158,mobile,Android,0.135
215159,web,Android,0.17
215160,mobile,Android,0.4
215161,mobile,Android,0.799
215162,mobile,Android,0.118
215163,web,Android,0.214
215164,mobile,iOS,0.158
215165,web,Android,0.301
215166,mobile,Android,0.233
215167,mobile,Android,0.092
215168,mobile,iOS,0.305
215169,mobile,Android,0.431
215170,mobile,Android,0.067
215171,mobile,Android,0.337
215172,mobile,Android,0.587
215173,web,Android,0.379
215174,mobile,Android,0.276
215175,mobile,Android,0.094
215176,web,iOS,0.351
215177,mobile,Android,0.133
215178,mobile,Android,0.246
215179,mobile,Android,0.335
215180,mobile,Android,0.204
215181,mobile,iOS,0.238
215182,mobile,Windows,0.151
215183,mobile,Android,0.209
215184,mobile,Android,0.307
215185,mobile,Android,0.599
215186,mobile,Android,0.474
215187,mobile,iOS,0.158
215188,mobile,Android,0.39
215189,mobile,Android,0.125
215190,mobile,Android,0.324
215191,mobile,Android,0.355
215192,mobile,iOS,0.171
215193,mobile,Android,0.117
215194,mobile,Android,0.238
215195,mobile,Android,0.389
215196,mobile,Android,0.38
215197,mobile,iOS,0.382
215198,mobile,Android,0.161
215199,mobile,Android,0.516
215200,mobile,iOS,0.165
215201,mobile,Android,0.136
215202,mobile,Android,0.481
215203,mobile,Android,0.229
215204,web,Android,0.323
215205,mobile,Android,0.119
215206,mobile,Android,0.345
215207,mobile,Android,0.297
215208,mobile,Android,0.57
215209,mobile,Android,0.364
215210,mobile,Android,0.56
215211,mobile,iOS,0.069
215212,mobile,iOS,0.324
215213,mobile,Android,0.421
215214,mobile,Android,0.326
215215,mobile,Android,0.331
215216,mobile,Android,0.059
215217,mobile,Android,0.263
215218,mobile,Android,0.152
215219,mobile,Android,0.365
215220,mobile,Android,0.364
215221,mobile,Android,0.229
215222,mobile,Android,0.397
215223,mobile,Android,0.174
215224,mobile,Android,0.308
215225,mobile,Android,0.319
215226,mobile,Android,0.168
215227,mobile,Android,0.196
215228,mobile,Windows,0.519
215229,mobile,iOS,0.287
215230,mobile,Android,0.5
215231,mobile,Android,0.039
215232,mobile,Android,0.218
215233,web,Android,0.23
215234,mobile,Android,0.372
215235,mobile,iOS,0.358
215236,mobile,Android,0.014
215237,web,Android,0.186
215238,mobile,Android,0.462
215239,mobile,Android,0.109
215240,mobile,Android,0.559
215241,mobile,Android,0.304
215242,mobile,Android,0.038
215243,web,iOS,0.103
215244,mobile,Android,0.19
215245,mobile,Android,0.468
215246,mobile,iOS,0.422
215247,mobile,Android,0.127
215248,mobile,Android,0.318
215249,mobile,Android,0.075
215250,web,Android,0.651
215251,mobile,Android,0.296
215252,mobile,iOS,0.447
215253,mobile,Android,0.337
215254,mobile,iOS,0.179
215255,mobile,Android,0.128
215256,mobile,Android,0.155
215257,mobile,Android,0.394
215258,mobile,Android,0.098
215259,web,Android,0.268
215260,mobile,Android,0.182
215261,web,Android,0.225
215262,mobile,Android,0.291
215263,mobile,Android,0.197
215264,mobile,Android,0.536
215265,mobile,Android,0.13
215266,mobile,Android,0.149
215267,mobile,iOS,0.273
215268,mobile,Android,0.435
215269,mobile,Android,0.106
215270,mobile,Android,0.108
215271,mobile,Android,0.128
215272,mobile,Android,0.038
215273,mobile,iOS,0.222
215274,mobile,Android,0.259
215275,mobile,Android,0.222
215276,mobile,iOS,0.381
215277,mobile,iOS,0.109
215278,mobile,Android,0.401
215279,mobile,Android,0.115
215280,mobile,iOS,0.072
215281,mobile,iOS,0.678
215282,web,Android,0.182
215283,mobile,Android,0.466
215284,mobile,iOS,0.08
215285,mobile,Android,0.144
215286,mobile,Android,0.27
215287,mobile,Android,0.151
215288,mobile,Android,0.121
215289,mobile,Android,0.566
215290,web,iOS,0.375
215291,mobile,Android,0.107
215292,mobile,Android,0.058
215293,mobile,Android,0.223
215294,web,iOS,0.488
215295,mobile,Android,0.479
215296,mobile,Android,0.433
215297,web,Android,0.41
215298,mobile,Android,0.199
215299,mobile,Windows,0.361
215300,web,Android,0.394
215301,mobile,iOS,0.289
215302,mobile,Android,0.169
215303,web,Android,0.176
215304,mobile,Android,0.146
215305,mobile,Android,0.202
215306,mobile,Android,0.108
215307,mobile,Android,0.363
215308,mobile,Android,0.213
215309,mobile,Windows,0.171
215310,mobile,Android,0.602
215311,mobile,iOS,0.602
215312,mobile,Android,0.041
215313,mobile,Android,0.358
215314,mobile,Android,0.345
215315,mobile,Windows,0.102
215316,mobile,iOS,0.245
215317,mobile,iOS,0.29
215318,mobile,Android,0.332
215319,mobile,Android,0.472
215320,mobile,Android,0.156
215321,mobile,Android,0.111
215322,web,iOS,0.312
215323,mobile,Android,0.103
215324,mobile,Android,0.218
215325,mobile,iOS,0.23
215326,mobile,Android,0.207
215327,mobile,iOS,0.227
215328,mobile,Android,0.23
215329,mobile,Android,0.342
215330,mobile,Android,0.132
215331,mobile,Android,0.061
215332,mobile,Windows,0.551
215333,mobile,Android,0.616
215334,mobile,Android,0.168
215335,mobile,Windows,0.451
215336,web,Android,0.233
215337,mobile,Android,0.31
215338,mobile,Android,0.289
215339,mobile,Android,0.379
215340,mobile,iOS,0.129
215341,mobile,Android,0.114
215342,mobile,Android,0.503
215343,mobile,Android,0.131
215344,mobile,iOS,0.604
215345,mobile,Android,0.274
215346,mobile,Android,0.425
215347,mobile,Android,0.32
215348,mobile,iOS,0.09
215349,mobile,iOS,0.38
215350,mobile,Android,0.331
215351,mobile,Android,0.099
215352,mobile,Android,0.296
215353,mobile,Android,0.16
215354,mobile,iOS,0.099
215355,mobile,Android,0.182
215356,mobile,Android,0.496
215357,mobile,Android,0.174
215358,web,Android,0.379
215359,mobile,Android,0.129
215360,mobile,Android,0.487
215361,mobile,Android,0.094
215362,mobile,iOS,0.235
215363,mobile,Android,0.665
215364,mobile,Android,0.176
215365,mobile,Android,0.246
215366,mobile,Android,0.195
215367,mobile,Android,0.163
215368,mobile,Android,0.009
215369,mobile,Android,0.127
215370,mobile,Android,0.3
215371,web,Android,0.201
215372,mobile,Android,0.223
215373,mobile,iOS,0.235
215374,mobile,Android,0.781
215375,mobile,Android,0.389
215376,mobile,Android,0.538
215377,mobile,Android,0.2
215378,mobile,iOS,0.024
215379,mobile,Android,0.214
215380,mobile,iOS,0.108
215381,mobile,Android,0.28
215382,mobile,iOS,0.411
215383,mobile,Android,0.143
215384,mobile,Android,0.169
215385,mobile,Android,0.315
215386,mobile,Android,0.505
215387,mobile,Windows,0.3
215388,mobile,iOS,0.418
215389,mobile,Windows,0.502
215390,mobile,Android,0.107
215391,mobile,iOS,0.421
215392,mobile,iOS,0.267
215393,mobile,Android,0.251
215394,mobile,iOS,0.12
215395,mobile,Android,0.165
215396,mobile,Android,0.21
215397,mobile,Android,0.618
215398,web,iOS,0.213
215399,mobile,iOS,0.473
215400,mobile,Android,0.33
215401,mobile,Android,0.253
215402,mobile,Windows,0.09
215403,mobile,iOS,0.212
215404,mobile,Android,0.203
215405,mobile,iOS,0.22
215406,mobile,Android,0.268
215407,mobile,iOS,0.618
215408,mobile,Android,0.128
215409,mobile,Android,0.393
215410,mobile,Android,0.524
215411,mobile,Android,0.066
215412,mobile,iOS,0.066
215413,mobile,Android,0.585
215414,mobile,Android,0.585
215415,mobile,Android,0.436
215416,mobile,Android,0.525
215417,web,iOS,0.503
215418,mobile,Android,0.25
215419,mobile,Android,0.077
215420,mobile,Android,0.27
215421,mobile,Android,0.245
215422,mobile,Android,0.133
215423,mobile,iOS,0.015
215424,mobile,Android,0.386
215425,mobile,Android,0.366
215426,mobile,iOS,0.449
215427,mobile,iOS,0.28
215428,web,Android,0.154
215429,mobile,iOS,0.16
215430,mobile,Android,0.29
215431,mobile,iOS,0.114
215432,mobile,Android,0.037
215433,mobile,Android,0.339
215434,mobile,Android,0.461
215435,mobile,iOS,0.259
215436,mobile,Android,0.121
215437,mobile,iOS,0.473
215438,mobile,Android,0.043
215439,mobile,Android,0.331
215440,mobile,Android,0.382
215441,mobile,iOS,0.162
215442,mobile,Android,0.317
215443,mobile,Android,0.016
215444,mobile,Windows,0.248
215445,mobile,Android,0.233
215446,mobile,Android,0.144
215447,mobile,iOS,0.254
215448,mobile,Android,0.396
215449,mobile,Android,0.519
215450,mobile,iOS,0.361
215451,web,Android,0.073
215452,mobile,Android,0.383
215453,mobile,Android,0.192
215454,mobile,iOS,0.398
215455,mobile,iOS,0.213
215456,mobile,Android,0.076
215457,mobile,Android,0.239
215458,web,Android,0.165
215459,web,Android,0.281
215460,mobile,Android,0.203
215461,mobile,Android,0.329
215462,mobile,Android,0.224
215463,mobile,iOS,0.679
215464,web,Android,0.318
215465,mobile,Android,0.028
215466,mobile,Android,0.145
215467,mobile,Android,0.257
215468,mobile,iOS,0.373
215469,mobile,Windows,0.135
215470,mobile,Android,0.063
215471,web,Android,0.294
215472,mobile,Android,0.092
215473,mobile,Android,0.092
215474,mobile,Android,0.216
215475,mobile,Android,0.247
215476,mobile,iOS,0.171
215477,mobile,Android,0.1
215478,mobile,Android,0.246
215479,mobile,Android,0.272
215480,mobile,Android,0.3
215481,mobile,Android,0.043
215482,web,Android,0.374
215483,web,iOS,0.414
215484,mobile,Android,0.168
215485,mobile,Android,0.352
215486,mobile,Android,0.038
215487,mobile,Android,0.115
215488,mobile,Android,0.174
215489,mobile,Android,0.526
215490,mobile,Android,0.561
215491,web,Android,0.49
215492,mobile,iOS,0.392
215493,mobile,Android,0.15
215494,mobile,iOS,0.374
215495,mobile,Android,0.287
215496,mobile,Android,0.052
215497,web,iOS,0.487
215498,mobile,Android,0.28
215499,mobile,Android,0.198
215500,mobile,iOS,0.36
215501,mobile,Android,0.354
215502,mobile,Android,0.082
215503,mobile,Android,0.189
215504,mobile,Android,0.525
215505,mobile,iOS,0.237
215506,mobile,Android,0.432
215507,mobile,Android,0.289
215508,mobile,Android,0.353
215509,mobile,Android,0.194
215510,mobile,iOS,0.116
215511,web,Android,0.093
215512,mobile,Android,0.566
215513,mobile,Android,0.229
215514,mobile,Android,0.204
215515,mobile,iOS,0.079
215516,mobile,Android,0.281
215517,mobile,Android,0.216
215518,mobile,Android,0.093
215519,mobile,Android,0.338
215520,mobile,Android,0.132
215521,web,Android,0.315
215522,mobile,Android,0.64
215523,mobile,iOS,0.134
215524,mobile,Android,0.224
215525,mobile,Android,0.043
215526,mobile,Android,0.181
215527,mobile,Android,0.127
215528,mobile,iOS,0.142
215529,mobile,Android,0.136
215530,web,Android,0.573
215531,mobile,Android,0.427
215532,mobile,Android,0.034
215533,mobile,iOS,0.338
215534,web,iOS,0.146
215535,mobile,Android,0.34
215536,mobile,Android,0.114
215537,mobile,Android,0.1
215538,mobile,iOS,0.628
215539,mobile,Android,0.217
215540,mobile,Android,0.138
215541,mobile,iOS,0.08
215542,web,Android,0.099
215543,mobile,Android,0.211
215544,mobile,Android,0.641
215545,mobile,Android,0.375
215546,mobile,Android,0.144
215547,mobile,iOS,0.336
215548,mobile,Android,0.226
215549,mobile,Android,0.022
215550,mobile,Android,0.401
215551,mobile,Android,0.653
215552,mobile,Android,0.168
215553,web,Android,0.114
215554,mobile,Android,0.322
215555,mobile,Android,0.344
215556,mobile,Android,0.298
215557,mobile,Android,0.322
215558,mobile,Android,0.041
215559,mobile,Android,0.14
215560,mobile,Android,0.191
215561,mobile,Android,0.352
215562,mobile,iOS,0.444
215563,mobile,Android,0.35
215564,mobile,Android,0.215
215565,web,Android,0.368
215566,mobile,Android,0.491
215567,mobile,Android,0.273
215568,web,Android,0.215
215569,web,Android,0.262
215570,mobile,Android,0.172
215571,web,Android,0.117
215572,mobile,Android,0.454
215573,mobile,Android,0.358
215574,mobile,Android,0.217
215575,mobile,Android,0.182
215576,mobile,Windows,0.461
215577,mobile,Android,0.268
215578,mobile,Android,0.64
215579,web,Android,0.396
215580,mobile,Android,0.259
215581,mobile,Android,0.359
215582,web,Android,0.556
215583,mobile,iOS,0.214
215584,mobile,iOS,0.246
215585,mobile,Android,0.727
215586,mobile,Android,0.292
215587,mobile,Android,0.225
215588,mobile,Android,0.393
215589,mobile,Android,0.488
215590,web,Android,0.307
215591,mobile,Windows,0.079
215592,mobile,Android,0.19
215593,mobile,Android,0.199
215594,mobile,Android,0.187
215595,mobile,Android,0.101
215596,mobile,Android,0.41
215597,mobile,Android,0.467
215598,mobile,Android,0.284
215599,mobile,Android,0.351
215600,mobile,Android,0.087
215601,mobile,Android,0.091
215602,mobile,Android,0.596
215603,mobile,Android,0.284
215604,mobile,Android,0.35
215605,mobile,iOS,0.335
215606,mobile,Android,0.298
215607,mobile,iOS,0.357
215608,mobile,Android,0.267
215609,mobile,Android,0.578
215610,web,Android,0.266
215611,mobile,Android,0.12
215612,mobile,Android,0.222
215613,mobile,Android,0.45
215614,mobile,Windows,0.527
215615,mobile,Android,0.145
215616,mobile,Windows,0.568
215617,mobile,Android,0.121
215618,mobile,Android,0.453
215619,mobile,Android,0.537
215620,mobile,Android,0.155
215621,mobile,iOS,0.165
215622,mobile,Android,0.41
215623,mobile,iOS,0.394
215624,mobile,Android,0.113
215625,mobile,Android,0.154
215626,mobile,Windows,0.575
215627,mobile,Android,0.049
215628,mobile,Android,0.131
215629,mobile,iOS,0.26
215630,mobile,Android,0.15
215631,mobile,Android,0.231
215632,mobile,Android,0.439
215633,mobile,Android,0.48
215634,web,Windows,0.252
215635,web,Android,0.434
215636,mobile,Android,0.401
215637,mobile,Android,0.18
215638,mobile,Android,0.34
215639,mobile,Android,0.63
215640,mobile,Android,0.259
